sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
3061,Personal Care,Colgate Total Charcoal Anticavity Toothpaste,110,10,3,99,120,FALSE,120
3062,Personal Care,Colgate Kids 0-2 Extra Soft Tooth Brush,30,16,6,25,58,FALSE,1
3063,Personal Care,Gillete Mach3 ,260,10,6,234,116,FALSE,2
3064,Personal Care,Maybelline New York Colossal Kajal Black,149,0,2,149,0,FALSE,0
3065,Personal Care,Godrej Cinthol Lime Talc,55,0,3,55,100,FALSE,100
3066,Personal Care,Hamam Soap Bar Neem Tulsi and Aloe Vera,58,0,6,58,150,FALSE,150
3067,Personal Care,"Godrej Expert Rich Crème, Burgundy",33,0,6,33,20,FALSE,20
3068,Personal Care,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,120,10,4,108,232,FALSE,4
3069,Personal Care,Nivea Creme All Season Multi-Purpose Cream ,175,10,4,157,100,FALSE,100
3070,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99,0,1,99,232,FALSE,4
3071,Personal Care,Mamaearth 100% Natural Berry Blast Kids Toothpaste,149,10,4,134,50,FALSE,50
3072,Personal Care,HImalaya Gentle Baby Wipes,200,10,3,180,72,FALSE,72
3073,Personal Care,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,340,12,6,298,28,FALSE,28
3074,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 1 Black",620,0,1,620,172,FALSE,172
3075,Personal Care,Fem Fairness Naturals Saffron Skin Bleach,85,15,4,72,64,FALSE,64
3076,Personal Care,Engage Woman Blush Body Deo Spray,195,10,5,174,150,FALSE,150
3077,Personal Care,Dove Pink Rosa Beauty Bathinhg Bar,60,0,6,60,100,FALSE,100
3078,Personal Care,Sebamed Cleansing Bar,99,10,4,89,100,FALSE,100
3079,Personal Care,Pampers Premium Care Pants - Large,1099,18,2,899,44,FALSE,44
3080,Personal Care,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199,20,2,159,150,FALSE,150
3081,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",620,0,6,620,172,FALSE,172
3082,Personal Care,Patanjali Kesh Kanti Natural Hair Cleanser,75,9,4,68,200,FALSE,200
3083,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,149,0,6,149,600,FALSE,600
3084,Personal Care,Pantene Advanced Control Hair Fall Solution Shampoo,120,6,5,112,180,FALSE,180
3085,Personal Care,Veet Full Body Waxing Kit For Dry Skin,235,7,6,218,1160,FALSE,20
3086,Personal Care,Johnson's Baby Skincare Wipes,245,9,6,221,72,FALSE,72
3087,Personal Care,Gillette Lemon Lime Shaving Foam,199,11,4,177,196,FALSE,196
3088,Personal Care,Old Spice After Shave Lotion Musk,215,6,3,200,100,FALSE,100
3089,Personal Care,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,315,0,4,315,30,FALSE,30
3090,Personal Care,Himalaya Baby Powder,80,8,4,73,100,FALSE,100
3091,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,225,20,4,180,250,FALSE,250
3092,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,175,0,5,175,870,FALSE,15
3093,Personal Care,Johnson's Baby Powder,143,0,6,143,200,FALSE,200
3094,Personal Care,Dove Cream Beauty Bathing Bar,235,9,6,212,125,FALSE,125
3095,Personal Care,Patanjali Kesh Kanti Shikakai Hair Cleanser,95,0,4,95,200,FALSE,200
3096,Personal Care,L'Oreal Paris Color Protect Conditioner,199,0,3,199,192,FALSE,192
3097,Personal Care,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199,4,5,191,250,FALSE,250
3098,Personal Care,L'Oreal 6 Oil Nourish Conditioner,135,0,1,135,192,FALSE,192
3099,Personal Care,Godrej Easy Natural Black Hair Colour,25,0,5,25,20,FALSE,20
3100,Personal Care,Dabur Gulabari Rose Water Daily Glow,80,6,2,75,250,FALSE,250
3101,Personal Care,Himalaya Purifying Neem Face Wash,170,10,6,153,150,FALSE,150
3102,Personal Care,Fem Fairness Naturals Gold Skin Bleach,65,9,3,59,24,FALSE,24
3103,Personal Care,Whisper Choice Ultra XL Sanitary Pad,133,2,5,130,1160,FALSE,20
3104,Personal Care,Dove Dandruff Care Shampoo,158,6,5,147,180,FALSE,180
3105,Personal Care,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,285,0,5,285,340,FALSE,240
3106,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,550,0,6,550,159,FALSE,87
3107,Personal Care,Mamaearth Onion Hair Oil,399,10,6,359,150,FALSE,150
3108,Personal Care,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550,0,4,550,159,FALSE,159
3109,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,99,10,6,89,250,FALSE,250
3110,Personal Care,Oral-B Extra Soft Bristles Sensitive ,98,0,4,98,232,FALSE,4
3111,Personal Care,Engage M3 Perfume Spray for Men,200,10,3,180,120,FALSE,120
3112,Personal Care,Mamaearth Deeply Nourishing wash for Babies,199,0,4,199,200,FALSE,200
3113,Personal Care,Dettol Original Soap (B4G1),260,5,6,247,625,FALSE,625
3114,Personal Care,Woodward's Gripe Water,75,0,6,75,200,FALSE,200
3115,Personal Care,"MamyPoko Pants Extra Absorb Diapers, New Born",299,6,5,279,28,FALSE,28
3116,Personal Care,Johnson's Baby Soap,70,0,6,70,100,FALSE,100
3117,Personal Care,Engage M4 Perfume Spray For Men,200,10,6,180,120,FALSE,120
3118,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,65,10,4,58,40,FALSE,40
3119,Personal Care,Dove Hair Fall Rescue Conditioner,190,0,4,190,175,FALSE,175
3120,Personal Care,Himalaya Anti Hair Fall Shampoo,130,12,2,114,200,FALSE,200
3121,Personal Care,Fiama Peach & Avocado Gel Bar,176,10,3,158,375,FALSE,375
3122,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125,0,6,125,75,FALSE,75
3123,Personal Care,Fiama Fresh Hand Wash,150,6,3,140,400,FALSE,400
3124,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,99,10,6,89,250,FALSE,250
3125,Personal Care,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160,0,5,160,232,FALSE,4
3126,Personal Care,Gillette Mach 3 Turbo Razor,349,6,5,325,58,FALSE,1
3127,Personal Care,Himalaya Baby Lotion,165,12,3,145,200,FALSE,200
3128,Personal Care,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,375,0,1,375,340,FALSE,180
3129,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,249,6,6,234,340,FALSE,340
3130,Personal Care,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225,4,3,214,250,FALSE,250
3131,Personal Care,Sebamed Anti - Dandruff Shampoo,600,10,2,540,200,FALSE,200
3132,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
3133,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya''s Brown",620,0,6,620,172,FALSE,172
3134,Personal Care,Himalaya Gentle Baby Bath,165,9,6,150,200,FALSE,200
3135,Personal Care,"L''Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550,0,4,550,160,FALSE,159
3136,Personal Care,L'Oreal Paris Color Protect Shampoo,282,0,3,282,360,FALSE,360
3137,Personal Care,Fiama Di Wills Lemongrass & Jojoba Gel Bar,176,10,6,158,375,FALSE,375
3138,Personal Care,Colgate Plax Peppermint Mouthwash,150,20,5,120,250,FALSE,250
3139,Personal Care,Dove Daily Shine Conditioner,90,10,1,81,80,FALSE,80
3140,Personal Care,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110,0,6,110,200,FALSE,200
3141,Personal Care,Old Spice Original After Shave Lotion,250,0,1,250,150,FALSE,150
3142,Personal Care,Dove Hair Fall Rescue Shampoo,137,10,4,123,180,FALSE,180
3143,Personal Care,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500
3144,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399,20,3,319,300,FALSE,300
3145,Personal Care,Comfy Baby Pants XL 12-17 kg,429,15,1,364,24,FALSE,24
3146,Personal Care,Dettol Liquid Handwash With Free Liquid,99,0,6,99,200,FALSE,200
3147,Personal Care,Nivea Body Milk Lotion for Very Dry Skin,399,20,6,319,400,FALSE,400
3148,Personal Care,Lakme Sun Expert,225,0,6,225,60,FALSE,60
3149,Personal Care,Head & shoulders Anti Dandruff Shampoo Cool Menthol,170,0,6,170,180,FALSE,180
3150,Personal Care,Godrej Nupur Henna,75,0,5,75,150,FALSE,120
3151,Personal Care,Johnson's Baby Lotion,100,0,4,100,100,FALSE,100
3152,Personal Care,Himalaya Anti Dandruff Shampoo,140,10,1,126,200,FALSE,200
3153,Personal Care,Maybelline New York Colossal Kajal Super Black,300,8,3,275,0,FALSE,0
3154,Personal Care,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,90,10,6,81,406,FALSE,7
3155,Personal Care,Dove Daily Shine Shampoo,645,5,3,612,650,FALSE,650
3156,Personal Care,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,29,0,5,29,20,FALSE,20
3157,Personal Care,Colgate Sensitive Plus Enamel Toothpaste Tube,140,0,6,140,160,FALSE,160
3158,Personal Care,Colgate Max Fresh Peppermint Toothpaste ,182,15,6,154,300,FALSE,300
3159,Personal Care,Pond's Light Moisturiser,309,10,6,278,250,FALSE,250
3160,Personal Care,Engage Mate For Man Deo Spray,195,10,5,174,150,FALSE,150
3161,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120,0,5,120,180,FALSE,180
3162,Personal Care,Whisper Choice Regular Wing Sanitary Pad,30,0,2,30,406,FALSE,7
3163,Personal Care,Colgate Slim Soft Charcoal Toothbrush,150,18,4,123,232,FALSE,4
3164,Personal Care,Fiama Scents Juniper & Geranium Body Wash,199,6,5,186,250,FALSE,250
3165,Personal Care,Mamaearth Ubtan Body Lotion,399,15,4,339,400,FALSE,400
3166,Personal Care,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,55,0,6,55,10,FALSE,10
3167,Personal Care,Himalaya Anti-Hair Fall Shampoo,230,18,1,188,400,FALSE,400
3168,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310,15,6,263,200,FALSE,200
3169,Personal Care,Engage M2 Perfume Spray For Men,200,10,6,180,120,FALSE,120
3170,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
3171,Personal Care,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349,10,1,314,100,FALSE,100
3172,Personal Care,Himalaya Purifying Neem Face Wash Tube,270,15,6,229,300,FALSE,300
3173,Personal Care,Johnson's Baby Top To Toe Bath Body Wash,165,0,4,165,210,FALSE,210
3174,Personal Care,Gillette Mach 3 Start,249,0,6,249,116,FALSE,2
3175,Personal Care,Scalpe Pro Anti dandruff Shampoo 100ml,185,0,2,185,100,FALSE,100
3176,Personal Care,Johnson's Baby Cream,150,0,6,150,100,FALSE,100
3177,Personal Care,Johnson's Baby Soap,105,0,6,105,150,FALSE,150
3178,Personal Care,Himalaya Gentle Baby Shampoo,320,17,6,265,400,FALSE,400
3179,Personal Care,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550,0,3,550,88,FALSE,87
3180,Personal Care,Engage Rush Deodorant For Men,190,11,6,169,150,FALSE,150
3181,Personal Care,Clean & Clear Foaming Face Wash,140,10,4,126,100,FALSE,100
3182,Personal Care,Dettol Lather Shaving Cream,75,5,6,71,78,FALSE,78
3183,Personal Care,Gillette Classic Regular Pre Shave Foam,199,0,4,199,196,FALSE,196
3184,Personal Care,Dove Daily Shine Conditioner,190,0,6,190,175,FALSE,180
3185,Personal Care,Johnson's Baby Shampoo,180,0,6,180,200,FALSE,200
3186,Personal Care,Park Avenue Beer Shampoo ,155,9,4,140,180,FALSE,180
3187,Personal Care,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120,6,6,112,180,FALSE,180
3188,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,65,10,6,58,40,FALSE,40
3189,Personal Care,Sunsilk Stunning Black Shine Shampoo,555,6,6,521,650,FALSE,650
3190,Personal Care,Dabur Meswak Toothpaste,100,0,1,100,200,FALSE,200
3191,Personal Care,Patanjali Kesh Kanti Reetha Hair Cleanser,85,0,5,85,200,FALSE,200
3192,Personal Care,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185,8,6,169,5,FALSE,4
3193,Personal Care,Santoor Total Skin Care Soap With Sandal & Turmeric,180,0,6,180,600,FALSE,600
3194,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620,0,1,620,172,FALSE,172
3195,Personal Care,Gillette Pre Shave Foam - Classic Regular Skin,225,0,6,225,418,FALSE,418
3196,Personal Care,Fiama Di Wills Shower Gel Patchouli & Macadamia,199,10,6,179,250,FALSE,250
3197,Personal Care,Listerine Fresh Burst Mouthwash,140,10,4,126,250,FALSE,250
3198,Personal Care,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,299,17,5,247,200,FALSE,200
3199,Personal Care,Pantene Hair Fall Control Shampoo,240,7,2,221,340,FALSE,340
3200,Personal Care,Fogg Master - Royal Intense,250,0,5,250,120,FALSE,120
3201,Personal Care,TRESemme Smooth And Shine Conditioner,220,0,5,220,190,FALSE,190
3202,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,155,0,6,155,870,FALSE,15
3203,Personal Care,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",93,5,6,88,80,FALSE,80
3204,Personal Care,Nivea Soft Moisturizing Cream,310,12,1,272,200,FALSE,200
3205,Personal Care,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85,0,5,85,200,FALSE,200
3206,Personal Care,Neutrogena Deep Clean Foaming Cleanser,130,11,2,115,50,FALSE,50
3207,Personal Care,Clean & Clear Morning Energy Berry Face Wash,155,6,6,145,100,FALSE,100
3208,Personal Care,Pampers Premium Care New Baby Pants,320,0,4,320,24,FALSE,24
3209,Personal Care,Vaseline Intensive Care Aloe Fresh,225,9,6,203,200,FALSE,200
3210,Personal Care,L'Oreal Paris Dream Lengths Shampoo,149,0,6,149,192,FALSE,192
3212,Personal Care,Engage Man Rush Deodorant,195,9,6,176,150,FALSE,150
3213,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264,0,6,264,340,FALSE,340
3214,Personal Care,Whisper Daily Liners Clean and Fresh,105,0,4,105,1160,FALSE,20
3215,Personal Care,Himalaya Men Pimple Clear Neem Face Wash,180,9,2,163,100,FALSE,100
3216,Personal Care,Pantene Adv Hairfall Solution Conditioner Silky Smooth,190,0,5,190,200,FALSE,200
3217,Personal Care,Himalaya Prickly Heat Baby Powder,90,10,6,81,100,FALSE,100
3218,Personal Care,Mamaearth Daily Moisturizing Lotion For Babies,199,0,6,199,200,FALSE,200
3219,Personal Care,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,175,0,3,175,812,FALSE,14
3220,Personal Care,Pampers Premium Care Pants - Medium,1099,18,6,899,54,FALSE,54
3221,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,199,10,6,179,250,FALSE,250
3222,Personal Care,Vaseline Original Skin Protecting Jelly,125,10,6,112,100,FALSE,100
3223,Personal Care,Clean & Clear Foaming Face Wash,180,10,6,162,150,FALSE,150
3224,Personal Care,Fiama Lemongrass and Jojoba Shower Gel,225,20,6,180,250,FALSE,250
3225,Personal Care,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180,0,1,180,174,FALSE,3
3226,Personal Care,Listerine Fresh Burst Mouthwash,285,7,6,263,500,FALSE,500
3227,Personal Care,Veet Full Body Waxing Kit,235,7,6,218,1160,FALSE,20
3228,Personal Care,Listerine Original Mouthwash,55,9,6,50,80,FALSE,80
3229,Personal Care,Santoor Almond Soft With Sandal & Almond Milk,180,0,2,180,625,FALSE,625
3230,Personal Care,Nivea Body Shea Smooth with Shea Butter for Dry Skin,425,20,5,340,400,FALSE,9
3231,Personal Care,Neutrogena Deep Clean Facial Cleanser,130,0,4,130,50,FALSE,50
3232,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550,0,3,550,159,FALSE,172
3233,Personal Care,Johnson's Baby Powder,235,0,6,235,400,FALSE,400
3234,Personal Care,Bombay Shaving Company Charcoal Face Wash,249,0,4,249,100,FALSE,100
3235,Personal Care,Colgate Kids 2+ Years Extra Soft Toothbrush,20,0,3,20,58,FALSE,1
3236,Personal Care,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50
3237,Personal Care,Dove Daily Shine Shampoo,240,0,4,240,340,FALSE,340
3238,Personal Care,L'Oreal Anti Hair Fall Conditioner,199,0,6,199,192,FALSE,192
3239,Personal Care,Nivea Body Lotion Aloe Hydration For Normal Skin ,275,10,6,247,200,FALSE,200
3240,Personal Care,Pampers Pants - Large,1549,45,3,849,82,FALSE,82
3241,Personal Care,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",195,10,6,174,150,FALSE,150
3242,Personal Care,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,375,10,6,334,340,FALSE,340
3243,Personal Care,Fem Fairness Natural Gold Skin Bleach,85,7,4,79,64,FALSE,64
3244,Personal Care,Engage Deo Frost,195,9,6,176,150,FALSE,150
3245,Personal Care,Stayfree Secure XL Size Sanitary Napkins,115,0,5,115,1160,FALSE,20
3246,Personal Care,Pampers Pants - Medium,699,21,1,549,50,FALSE,50
3247,Personal Care,Pampers Active Baby Diapers New Born Extra Small ,1099,22,3,849,72,FALSE,72
3248,Personal Care,"Nivea Creme, All Season Multi-Purpose Cream",175,9,6,158,100,FALSE,100
3249,Personal Care,Woodwards Gripe Water ,50,0,4,50,130,FALSE,130
3250,Personal Care,Clean & Clear Morning Energy Aqua Splash Face Wash,145,9,5,131,100,FALSE,100
3251,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,555,6,6,521,650,FALSE,650
3252,Personal Care,Mamaearth Skin Correct Face Serum,599,15,1,509,30,FALSE,30
3253,Personal Care,Chik Hairfall Prevent Egg Shampoo,178,0,6,178,340,FALSE,340
3254,Personal Care,Pantene Silky Smooth Care Shampoo,225,6,3,210,340,FALSE,340
3255,Personal Care,"Garnier Skin Naturals, Micellar Cleansing Water",199,5,4,189,125,FALSE,125
3256,Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199,0,1,199,150,FALSE,150
3257,Personal Care,Pampers All Round Protection Pants - Medium,699,17,6,575,50,FALSE,50
3258,Personal Care,Set Wet Deodrant Charm Avatar,199,0,1,199,150,FALSE,150
3259,Personal Care,Nupur Heena Mehandi,199,0,6,199,500,FALSE,500
3260,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,375,9,6,338,340,FALSE,340
3261,Personal Care,Gillette Mach 3 Turbo Cartridges,649,10,6,578,232,FALSE,4
3262,Personal Care,TRESemme Smooth And Shine Conditioner,210,13,1,182,190,FALSE,190
3263,Personal Care,Bombay Shaving Company Sensitive Cartridges,375,0,2,375,116,FALSE,2
3264,Personal Care,Himalaya Baby Lotion,300,12,1,264,400,FALSE,400
3265,Personal Care,Old Spice Lime Lather Shaving Cream,75,0,6,75,70,FALSE,70
3266,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,140,10,6,126,70,FALSE,70
3267,Personal Care,Colgate Toothpaste For Kids Motu Oatlu,93,0,6,93,80,FALSE,80
3268,Personal Care,Pantene Total Damage Care Shampoo,120,0,6,120,180,FALSE,180
3269,Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,100,10,6,90,25,FALSE,25
3270,Personal Care,Savlon Moisture Shield Hand Wash,69,0,5,69,200,FALSE,200
3271,Personal Care,Pampers Active Baby Diapers New Born Extra Small,360,10,6,324,24,FALSE,24
3272,Personal Care,Himalaya Anti Dandruff Shampoo,260,18,1,213,400,FALSE,400
3273,Personal Care,Himalaya Anti Hair Fall Shampoo,490,25,4,367,700,FALSE,700
3274,Personal Care,Johnson's Baby Oil,200,0,6,200,200,FALSE,200
3275,Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,325,0,4,325,400,FALSE,400
3276,Personal Care,L'Oreal Paris Dream Lengths Conditioner,199,0,1,199,193,FALSE,193
3277,Personal Care,Nivea Soft Light Moisturizing Cream,185,15,6,157,100,FALSE,100
3278,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60
3279,Personal Care,Palmolive Feel The Massage Shower Gel,249,20,6,199,250,FALSE,250
3280,Personal Care,L'Oreal Paris Dream Lengths Conditioner,209,0,3,209,193,FALSE,193
3281,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,285,6,6,266,340,FALSE,340
3282,Personal Care,Mamaearth Moisturizing Baby Bath Soap,249,0,4,249,150,FALSE,150
3283,Personal Care,Listerine Original Mouthwash,150,10,6,135,250,FALSE,250
3284,Personal Care,Himalaya Gentle Baby Shampoo,170,14,6,146,200,FALSE,200
3285,Personal Care,Dove Dryness Care Shampoo,268,5,1,252,340,FALSE,340
3286,Personal Care,Dove Hair Fall Rescue Shampoo,280,15,6,236,340,FALSE,340
3287,Personal Care,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,295,9,6,266,340,FALSE,340
3288,Personal Care,Bombay Shaving Company Defender Razor,345,0,6,345,58,FALSE,1
3289,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365,0,1,365,340,FALSE,340
3290,Personal Care,Himalaya Baby Nourishing Massage Oil,200,20,2,160,200,FALSE,250
3291,Personal Care,Himalaya Baby Powder,235,20,6,188,400,FALSE,400
3292,Personal Care,Fogg Paradise Fragrant Body Spray For Women ,250,0,6,250,150,FALSE,150
3293,Personal Care,Revive Revive Liquid,71,0,6,71,200,FALSE,200
3294,Personal Care,Pantene Hairfall Control Conditioner,190,6,6,178,200,FALSE,200
3295,Personal Care,Mamaearth Vitamin C Face Toner,399,0,1,399,200,FALSE,200
3296,Personal Care,Himalaya Diaper Rash Cream,80,10,2,72,20,FALSE,20
3297,Personal Care,Fogg Royal Fragrance Spray,230,0,4,230,150,FALSE,120
3298,Personal Care,Dove Pink Rosa Beauty Bathing Bar,245,9,6,221,100,FALSE,100
3299,Personal Care,Dove Dryness Care Conditioner Frizzy & Dry Hair,90,6,4,84,80,FALSE,80
3300,Personal Care,Dettol Original Liquid Handwash Refill,109,3,0,105,750,TRUE,750
3301,Personal Care,Parachute 100% Pure Coconut Oil,123,0,0,123,300,TRUE,300
3302,Personal Care,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,30,3,0,29,406,TRUE,7
3303,Personal Care,Dabur Gulabari Premium Rose Water,48,2,0,47,120,TRUE,120
3304,Personal Care,Parachute Advansed Gold Coconut Hair Oil,215,9,0,194,400,TRUE,400
3305,Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,90,10,0,81,150,TRUE,150
3306,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,100,16,0,84,500,TRUE,100
3307,Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,115,7,0,106,75,TRUE,75
3308,Personal Care,Whisper Bindazzz Nights XL + Sanitary Pad,90,0,0,90,406,TRUE,7
3309,Personal Care,Whisper Choice Sanitary Pad ,32,9,0,29,406,TRUE,7
3310,Personal Care,"Godrej No.1 Bathing Soap, Jasmine",84,0,0,84,400,TRUE,100
3311,Personal Care,Gillette Venus Close & Clean Razor ,249,7,0,230,58,TRUE,1
3312,Personal Care,Whisper Choice Regular Sanitary Pads,90,3,0,87,58,TRUE,20
3313,Personal Care,Stayfree Secure Dry Cover Extra Large Sanitary Pad,42,2,0,41,406,TRUE,7
3314,Personal Care,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,82,9,0,74,27,TRUE,27
3315,Personal Care,Clean & Clear Morning Energy Lemon Face Wash,145,9,0,131,100,TRUE,100
3316,Personal Care,Bajaj Almond Drops Hair Oil,67,10,0,60,100,TRUE,100
3317,Personal Care,Bajaj Almond Drops Hair Oil Bottle,130,7,0,120,200,TRUE,200
3318,Personal Care,Whisper Bindazzz Night Sanitary Pads XL Plus,185,0,0,185,870,TRUE,15
3319,Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,116,0,0,116,400,TRUE,400
3320,Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399,7,0,369,26,TRUE,26
3321,Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,160,35,3,104,80,FALSE,80
3322,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25,0,6,25,50,FALSE,50
3323,Paan Corner,Colgate Visible White Toothpaste,115,10,6,103,100,FALSE,100
3324,Paan Corner,Dettol SKincare Handwash Value Refill,109,3,6,105,750,FALSE,750
3325,Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115,4,6,110,750,FALSE,500
3326,Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,120,10,6,108,120,FALSE,120
3327,Paan Corner,Lux International Creamy White Soap Bar,35,2,6,34,75,FALSE,75
3328,Paan Corner,Colgate Herbal Toothpaste,114,18,2,93,200,FALSE,200
3329,Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,225,24,6,169,150,FALSE,150
3330,Paan Corner,Dabur Meswak Toothpaste,58,5,6,55,100,FALSE,100
3331,Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,101,5,2,95,150,FALSE,150
3332,Paan Corner,Indulekha Bhringa Hair Oil,432,15,6,367,100,FALSE,100
3333,Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,50,0,6,50,58,FALSE,1
3334,Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,75,0,6,75,125,FALSE,125
3335,Paan Corner,Vaseline Skin Protecting Jelly,79,13,6,68,50,FALSE,50
3336,Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,166,5,4,157,375,FALSE,375
3337,Paan Corner,Dettol Intense Cool Soap (B4G1),260,5,6,247,625,FALSE,625
3339,Paan Corner,Lifebuoy Germ Protection Care Soap Bar,30,3,3,29,100,FALSE,125
3340,Paan Corner,Lux International Creamy White Soap Bar,70,10,6,63,125,FALSE,125
3341,Paan Corner,Godrej Nupur – 100% Pure Henna (Mehendi),10,0,6,10,18,FALSE,18
3342,Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,213,10,6,190,110,FALSE,110
3343,Paan Corner,Set Wet Style Vertical Hold Hair Gel,50,10,4,45,50,FALSE,50
3344,Paan Corner,"Godrej Expert Rich Crème, Natural Black",30,0,6,30,20,FALSE,20
3345,Paan Corner,Nycil Germ Expert Cool Herbal Talc,130,8,1,119,150,FALSE,200
3346,Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,30,0,6,30,20,FALSE,20
3347,Paan Corner,Veet Sensitive Skin Hair Removal Cream,135,5,6,128,50,FALSE,50
3348,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,50,2,1,49,80,FALSE,80
3349,Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,199,6,5,186,375,FALSE,375
